2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 22:58:55,779 INFO: 94,[24.0, 19.0, 11.5],[166.0, 37.0, 49.8],E,S,51.0,34.6,14.4,night
2019-04-04 22:59:26,268 INFO: 95,[22.0, 53.0, 36.5],[167.0, 56.0, 15.1],E,S,29.3,16.8,53.9,day
2019-04-04 22:59:56,896 INFO: 96,[21.0, 24.0, 22.5],[169.0, 15.0, 24.3],E,S,30.8,24.1,45.0,night
2019-04-04 23:00:27,489 INFO: 97,[19.0, 57.0, 18.9],[170.0, 30.0, 19.8],E,S,43.9,27.6,28.5,night
2019-04-04 23:00:57,885 INFO: 98,[18.0, 26.0, 41.6],[171.0, 46.0, 10.6],E,S,3.3,41.2,55.5,night
2019-04-04 23:01:28,355 INFO: 99,[16.0, 58.0, 24.9],[172.0, 58.0, 11.0],E,S,16.0,33.8,50.3,night
2019-04-04 23:01:58,762 INFO: 100,[15.0, 26.0, 39.4],[174.0, 11.0, 17.6],E,S,20.0,21.5,58.5,night
2019-04-04 23:02:28,998 INFO: 101,[13.0, 57.0, 23.5],[175.0, 20.0, 54.9],E,S,8.7,14.8,76.5,night
2019-04-04 23:02:59,202 INFO: 102,[12.0, 24.0, 43.5],[176.0, 31.0, 49.3],E,S,2.1,15.0,83.0,night
2019-04-04 23:03:29,499 INFO: 103,[10.0, 54.0, 41.1],[177.0, 39.0, 33.4],E,S,8.2,19.5,72.3,night
2019-04-04 23:03:59,929 INFO: 104,[9.0, 24.0, 20.0],[178.0, 46.0, 32.4],E,S,12.8,22.4,64.8,night
2019-04-04 23:04:30,268 INFO: 105,[7.0, 53.0, 43.1],[179.0, 52.0, 52.8],E,S,21.5,19.5,59.0,night
2019-04-04 23:05:00,643 INFO: 106,[6.0, 19.0, 51.1],[178.0, 59.0, 7.8],W,S,14.0,32.1,53.9,night
2019-04-04 23:05:31,006 INFO: 107,[4.0, 48.0, 49.9],[177.0, 53.0, 45.9],W,S,9.0,43.5,47.5,night
2019-04-04 23:06:01,239 INFO: 108,[3.0, 14.0, 38.2],[176.0, 46.0, 33.5],W,S,3.7,15.6,80.7,day
2019-04-04 23:06:31,650 INFO: 109,[1.0, 43.0, 23.1],[175.0, 41.0, 44.1],W,S,7.7,31.9,60.4,night
2019-04-04 23:07:01,908 INFO: 110,[-0.0, 12.0, 4.9],[174.0, 37.0, 1.5],W,N,3.7,27.2,69.1,night
2019-04-04 23:07:32,197 INFO: 111,[1.0, 19.0, 14.0],[173.0, 32.0, 19.4],W,N,14.3,12.1,73.5,night
2019-04-04 23:08:02,572 INFO: 112,[2.0, 53.0, 33.6],[172.0, 25.0, 21.9],W,N,2.5,25.5,72.0,night
